"","id_sample","method","Replicate.number","gradient","alti","INat","abundance","stade","state","sexe","mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"14594","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"","","",NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"14595","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"","","",NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"14596","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"","","",NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"14597","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"","","",NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"14598","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"juv","morceau","hermaphrodite",0.019,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14599","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"juv","morceau","hermaphrodite",0.019,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14600","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"juv","morceau","hermaphrodite",0.019,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14601","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"juv","morceau","hermaphrodite",0.019,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14602","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"juv","morceau","hermaphrodite",0.019,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14603","ANI-22-0206","tri manuel",1,"VER","1200",1,1,"ad","","",NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"14604","ANI-22-0217","tri manuel",1,"VER","1400F",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14605","ANI-22-0217","tri manuel",1,"VER","1400F",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14606","ANI-22-0217","tri manuel",1,"VER","1400F",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14607","ANI-22-0217","tri manuel",1,"VER","1400F",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14608","ANI-22-0217","tri manuel",1,"VER","1400F",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14609","ANI-22-0228","tri manuel",1,"VER","1400P",1,3,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14610","ANI-22-0228","tri manuel",1,"VER","1400P",1,3,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14611","ANI-22-0228","tri manuel",1,"VER","1400P",1,3,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14612","ANI-22-0228","tri manuel",1,"VER","1400P",1,3,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14613","ANI-22-0228","tri manuel",1,"VER","1400P",1,3,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14614","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"juv","entier","hermaphrodite",0.008,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14615","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"juv","entier","hermaphrodite",0.008,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14616","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"juv","entier","hermaphrodite",0.008,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14617","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"juv","entier","hermaphrodite",0.008,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14618","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"juv","entier","hermaphrodite",0.008,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14619","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"subad","entier","hermaphrodite",0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14620","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"subad","entier","hermaphrodite",0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14621","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"subad","entier","hermaphrodite",0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14622","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"subad","entier","hermaphrodite",0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14623","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"subad","entier","hermaphrodite",0.367,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14624","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14625","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"larv","","",NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"14626","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"larv","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14627","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14628","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14629","ANI-22-0228","tri manuel",1,"VER","1400P",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14630","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14631","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14632","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14633","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14634","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14635","ANI-22-0239","tri manuel",1,"VER","1800",1,2,"indet","morceau","hermaphrodite",0.05,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14636","ANI-22-0239","tri manuel",1,"VER","1800",1,2,"indet","morceau","hermaphrodite",0.05,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14637","ANI-22-0239","tri manuel",1,"VER","1800",1,2,"indet","morceau","hermaphrodite",0.05,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14638","ANI-22-0239","tri manuel",1,"VER","1800",1,2,"indet","morceau","hermaphrodite",0.05,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14639","ANI-22-0239","tri manuel",1,"VER","1800",1,2,"indet","morceau","hermaphrodite",0.05,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14640","ANI-22-0239","tri manuel",1,"VER","1800",1,4,"juv","","hermaphrodite",0.105,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14641","ANI-22-0239","tri manuel",1,"VER","1800",1,4,"juv","","hermaphrodite",0.105,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14642","ANI-22-0239","tri manuel",1,"VER","1800",1,4,"juv","","hermaphrodite",0.105,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14643","ANI-22-0239","tri manuel",1,"VER","1800",1,4,"juv","","hermaphrodite",0.105,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14644","ANI-22-0239","tri manuel",1,"VER","1800",1,4,"juv","","hermaphrodite",0.105,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14645","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14646","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14647","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14648","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14649","ANI-22-0239","tri manuel",1,"VER","1800",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14650","ANI-22-0250","tri manuel",1,"VER","2000",1,6,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14651","ANI-22-0250","tri manuel",1,"VER","2000",1,6,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14652","ANI-22-0250","tri manuel",1,"VER","2000",1,6,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14653","ANI-22-0250","tri manuel",1,"VER","2000",1,6,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14654","ANI-22-0250","tri manuel",1,"VER","2000",1,6,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14655","ANI-22-0250","tri manuel",1,"VER","2000",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14656","ANI-22-0250","tri manuel",1,"VER","2000",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14657","ANI-22-0250","tri manuel",1,"VER","2000",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14658","ANI-22-0250","tri manuel",1,"VER","2000",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14659","ANI-22-0250","tri manuel",1,"VER","2000",1,1,"","","",NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"14660","ANI-22-0250","tri manuel",1,"VER","2000",1,2,"juv","","hermaphrodite",0.207,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14661","ANI-22-0250","tri manuel",1,"VER","2000",1,2,"juv","","hermaphrodite",0.207,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14662","ANI-22-0250","tri manuel",1,"VER","2000",1,2,"juv","","hermaphrodite",0.207,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14663","ANI-22-0250","tri manuel",1,"VER","2000",1,2,"juv","","hermaphrodite",0.207,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14664","ANI-22-0250","tri manuel",1,"VER","2000",1,2,"juv","","hermaphrodite",0.207,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14665","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"14666","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"14667","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"14668","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"14669","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"","","",NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"14670","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"larv","","",NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"14671","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"larv","","",NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"14672","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"larv","","",NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"14673","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"larv","","",NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"14674","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"larv","","",NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"14675","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"juv","entier","hermaphrodite",0.28,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14676","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"juv","entier","hermaphrodite",0.28,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14677","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"juv","entier","hermaphrodite",0.28,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14678","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"juv","entier","hermaphrodite",0.28,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14679","ANI-22-0261","tri manuel",1,"VTN","1130",1,1,"juv","entier","hermaphrodite",0.28,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14680","ANI-22-0272","tri manuel",1,"VTN","1340",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14681","ANI-22-0272","tri manuel",1,"VTN","1340",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14682","ANI-22-0272","tri manuel",1,"VTN","1340",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14683","ANI-22-0272","tri manuel",1,"VTN","1340",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14684","ANI-22-0272","tri manuel",1,"VTN","1340",1,1,"larv","","",NA,"gbif",NA,811,"ORDER","Diptera",NA,"Diptera","Insecta","Arthropoda"
"14685","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"indet","morceau","hermaphrodite",0.388,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14686","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"indet","morceau","hermaphrodite",0.388,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14687","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"indet","morceau","hermaphrodite",0.388,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14688","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"indet","morceau","hermaphrodite",0.388,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14689","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"indet","morceau","hermaphrodite",0.388,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14690","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"juv","morceau","hermaphrodite",0.094,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14691","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"juv","morceau","hermaphrodite",0.094,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14692","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"juv","morceau","hermaphrodite",0.094,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14693","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"juv","morceau","hermaphrodite",0.094,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14694","ANI-22-0283","tri manuel",1,"VTN","1510",1,1,"juv","morceau","hermaphrodite",0.094,"taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"14695","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14696","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14697","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14698","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14699","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14700","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"14701","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14702","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14703","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14704","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14705","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14706","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"14707","ANI-22-0294","tri manuel",1,"VTN","1675",1,1,"","","",NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"14708","ANI-22-0305","tri manuel",1,"VTN","1860",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14709","ANI-22-0305","tri manuel",1,"VTN","1860",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14710","ANI-22-0305","tri manuel",1,"VTN","1860",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14711","ANI-22-0305","tri manuel",1,"VTN","1860",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14712","ANI-22-0305","tri manuel",1,"VTN","1860",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14713","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14714","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14715","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14716","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14717","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14718","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",0.1428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14719","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",0.1428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14720","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",0.1428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14721","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",0.1428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14722","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","male",0.1428,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14723","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","hermaphrodite",0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14724","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","hermaphrodite",0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14725","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","hermaphrodite",0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14726","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","hermaphrodite",0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14727","ANI-21-0549","tri manuel",3,"ARG","1420",1,1,"ad","","hermaphrodite",0.029,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14728","ANI-21-0560","tri manuel",3,"ARG","1620",1,1,"larv","","",NA,"gbif",NA,1470,"ORDER","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"14729","ANI-21-0560","tri manuel",3,"ARG","1620",1,1,"larv","","",NA,"gbif",NA,1470,"ORDER","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"14730","ANI-21-0560","tri manuel",3,"ARG","1620",1,1,"larv","","",NA,"gbif",NA,1470,"ORDER","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"14731","ANI-21-0560","tri manuel",3,"ARG","1620",1,1,"larv","","",NA,"gbif",NA,1470,"ORDER","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"14732","ANI-21-0560","tri manuel",3,"ARG","1620",1,1,"larv","","",NA,"gbif",NA,1470,"ORDER","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"14733","ANI-21-0571","tri manuel",3,"ARG","1790",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14734","ANI-21-0571","tri manuel",3,"ARG","1790",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14735","ANI-21-0571","tri manuel",3,"ARG","1790",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14736","ANI-21-0571","tri manuel",3,"ARG","1790",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14737","ANI-21-0571","tri manuel",3,"ARG","1790",1,0,"","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14738","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14739","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14740","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14741","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14742","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14743","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14744","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14745","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14746","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14747","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","",0.0106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14748","ANI-21-0582","tri manuel",3,"ARG","2000",1,1,"","","female",0.0035,NA,NA,NA,NA,NA,NA,NA,NA,NA
