"","method","Replicate number","ANI","yr","nb","gradient","alti","INat","abundance","stade","état","sexe","Mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"3634","tri manuel",4,"ANI","21","0616","BOU","1240",0,1,"subadulte",NA,"hermaphrodite","0,382","taxref","Lumbricus rubellus",233128,"Espèce","Lumbricus rubellus Hoffmeister, 1843","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3635","tri manuel",4,"ANI","21","0616","BOU","1240",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Miturgidae",200726,"Famille","Miturgidae Simon, 1886","Miturgidae","Araneae","Arachnida","Arthropoda"
"3636","tri manuel",4,"ANI","21","0627","BOU","1440",0,1,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3637","tri manuel",4,"ANI","21","0627","BOU","1440",0,1,"adulte",NA,"hermaphrodite","0,066","taxref","Dendrodrilus rubidus",233153,"Espèce","Bimastos rubidus (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3638","tri manuel",4,"ANI","21","0627","BOU","1440",0,2,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3639","tri manuel",4,"ANI","21","0627","BOU","1440",0,1,"juvénile",NA,"hermaphrodite","0,321","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3640","tri manuel",4,"ANI","21","0638","BOU","1620",0,1,NA,NA,"femelle","0,148","taxref","Cylindroiulus broti",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3641","tri manuel",4,"ANI","21","0638","BOU","1620",0,1,"adulte",NA,"hermaphrodite","0,200","taxref","Dendrodrilus rubidus",233153,"Espèce","Bimastos rubidus (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3642","tri manuel",4,"ANI","21","0638","BOU","1620",0,1,"juvénile",NA,"hermaphrodite","0,357","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3643","tri manuel",4,"ANI","21","0649","BOU","1830",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3644","tri manuel",4,"ANI","21","0660","BOU","2000",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3645","tri manuel",4,"ANI","21","0671","CAU","1220",0,1,NA,NA,NA,"0,0052","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3646","tri manuel",4,"ANI","21","0671","CAU","1220",0,1,NA,NA,NA,"0,008","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3647","tri manuel",4,"ANI","21","0671","CAU","1220",0,1,"adulte",NA,"hermaphrodite","0,054","taxref","Dendrodrilus rubidus",233153,"Espèce","Bimastos rubidus (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3648","tri manuel",4,"ANI","21","0671","CAU","1220",0,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3649","tri manuel",4,"ANI","21","0671","CAU","1220",0,1,"juvénile",NA,NA,"0,086","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3650","tri manuel",4,"ANI","21","0671","CAU","1220",0,1,"juvénile",NA,NA,"0,181","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3651","tri manuel",4,"ANI","21","0671","CAU","1220",0,1,"adulte",NA,"mâle","0,0993","taxref","Tachypodoiulus niger",227676,"Espèce","Tachypodoiulus niger (Leach, 1814)","Julidae","Julida","Diplopoda","Arthropoda"
"3652","tri manuel",4,"ANI","21","0682","CAU","1400",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3653","tri manuel",4,"ANI","21","0693","CAU","1630",0,2,NA,NA,NA,NA,"taxref","Araneae",184348,"Ordre","Araneae Clerck, 1758",NA,"Araneae","Arachnida","Arthropoda"
"3654","tri manuel",4,"ANI","21","0693","CAU","1630",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3655","tri manuel",4,"ANI","21","0693","CAU","1630",0,1,NA,NA,NA,NA,"taxref","Pseudoscorpionida",188155,"Ordre","Pseudoscorpiones De Geer, 1778",NA,"Pseudoscorpiones","Arachnida","Arthropoda"
"3656","tri manuel",4,"ANI","21","0704","CAU","1800",0,1,"subadulte",NA,NA,"0,467","taxref","Aporrectodea caliginosa",199912,"Espèce","Aporrectodea caliginosa (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3657","tri manuel",4,"ANI","21","0704","CAU","1800",0,1,NA,NA,NA,"0,0055","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3658","tri manuel",4,"ANI","21","0704","CAU","1800",0,2,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3659","tri manuel",4,"ANI","21","0704","CAU","1800",0,2,"juvénile",NA,NA,"0,052","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3660","tri manuel",4,"ANI","21","0704","CAU","1800",0,2,"juvénile",NA,NA,"0,225","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3661","tri manuel",4,"ANI","21","0715","CAU","2020",0,1,NA,NA,NA,"0,0038","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3662","tri manuel",4,"ANI","21","0715","CAU","2020",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3663","tri manuel",4,"ANI","21","0726","CAU","2225",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3664","tri manuel",4,"ANI","21","0726","CAU","2225",0,2,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3665","tri manuel",4,"ANI","21","0737","CAU","2445",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3666","tri manuel",4,"ANI","21","0748","CAU","2650",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3667","tri manuel",4,"ANI","21","0759","MOU","1810",0,2,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3668","tri manuel",4,"ANI","21","0759","MOU","1810",0,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3669","tri manuel",4,"ANI","21","0770","MOU","1940",0,2,NA,NA,"hermaphrodite","0,009","taxref","Enchytraeidae",183803,"Famille","Enchytraeidae Vejdovský, 1879","Enchytraeidae","Enchytraeida","Clitellata","Annelida"
"3670","tri manuel",4,"ANI","21","0770","MOU","1940",0,3,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3671","tri manuel",4,"ANI","21","0770","MOU","1940",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Nemesiidae",184403,"Famille","Nemesiidae ","Nemesiidae","Araneae","Arachnida","Arthropoda"
"3672","tri manuel",4,"ANI","21","0770","MOU","1940",0,1,"subadulte",NA,"hermaphrodite","0,119","taxref","Octolasion lacteum",233117,"Espèce","Octolasion lacteum (Örley, 1885)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3673","tri manuel",4,"ANI","21","0781","MOU","2160",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3674","tri manuel",4,"ANI","21","0792","MOU","2355",0,2,NA,NA,"hermaphrodite","0,004","taxref","Enchytraeidae",183803,"Famille","Enchytraeidae Vejdovský, 1879","Enchytraeidae","Enchytraeida","Clitellata","Annelida"
"3675","tri manuel",4,"ANI","21","0792","MOU","2355",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3676","tri manuel",4,"ANI","21","0792","MOU","2355",0,8,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3677","tri manuel",4,"ANI","21","0803","MOU","2470",0,1,NA,NA,NA,NA,"taxref","Dermaptera",184777,"Ordre","Dermaptera De Geer, 1773",NA,"Dermaptera","Insecta","Arthropoda"
"3678","tri manuel",4,"ANI","21","0814","MOU","2720",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3679","tri manuel",4,"ANI","21","0825","RIS","1900",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3680","tri manuel",4,"ANI","21","0836","RIS","2195",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3681","tri manuel",4,"ANI","21","0847","RIS","2340",0,1,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3682","tri manuel",4,"ANI","21","0847","RIS","2340",0,1,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3683","tri manuel",4,"ANI","21","0858","RIS","2570",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3684","tri manuel",4,"ANI","21","0869","RIS","2770",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3685","tri manuel",4,"ANI","21","0880","RIS","2890",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3686","tri manuel",4,"ANI","21","0891","TAN","1420",0,1,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3687","tri manuel",4,"ANI","21","0902","TAN","1700",0,1,NA,NA,NA,"0,0076","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3688","tri manuel",4,"ANI","21","0902","TAN","1700",0,1,"adulte",NA,"mâle","0,0082","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3689","tri manuel",4,"ANI","21","0902","TAN","1700",0,1,"larve",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3690","tri manuel",4,"ANI","21","0913","TAN","1890",0,1,"adulte",NA,"male",NA,"taxref","Bolyphantes alticeps",233478,"Espèce","Bolyphantes alticeps (Sundevall, 1833)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3691","tri manuel",4,"ANI","21","0913","TAN","1890",0,1,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3692","tri manuel",4,"ANI","21","0913","TAN","1890",0,1,NA,NA,"femelle","0,0056","taxref","Cylindroiulus zinalensis",1003418,"Espèce","Cylindroiulus zinalensis (Faës, 1902)","Julidae","Julida","Diplopoda","Arthropoda"
"3693","tri manuel",4,"ANI","21","0913","TAN","1890",0,1,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"3694","tri manuel",4,"ANI","21","0913","TAN","1890",0,1,"adulte",NA,"mâle",NA,"taxref","Leptoiulus simplex",227657,"Espèce","Leptoiulus simplex (Verhoeff, 1894)","Julidae","Julida","Diplopoda","Arthropoda"
"3695","tri manuel",4,"ANI","21","0924","TAN","2100",0,1,"subadulte",NA,NA,"0,174","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3696","tri manuel",4,"ANI","21","0924","TAN","2100",0,2,NA,NA,NA,"0,168","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3697","tri manuel",4,"ANI","21","0924","TAN","2100",0,2,"juvénile",NA,NA,"0,116","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3698","tri manuel",4,"ANI","21","0935","TAN","2300",0,1,"juvénile",NA,NA,"0,115","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3699","tri manuel",4,"ANI","21","0935","TAN","2300",0,2,"juvénile",NA,NA,"0,042","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3700","tri manuel",4,"ANI","21","0957","VCHA","1910",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3701","tri manuel",4,"ANI","21","0968","VCHA","2150",0,1,NA,NA,NA,"0,0039","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3702","tri manuel",4,"ANI","21","0968","VCHA","2150",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3703","tri manuel",4,"ANI","21","0968","VCHA","2150",1,1,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3704","tri manuel",4,"ANI","21","0968","VCHA","2150",1,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3705","tri manuel",4,"ANI","21","0979","VCHA","2330",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3706","tri manuel",4,"ANI","21","0990","VCHA","2510",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3707","tri manuel",4,"ANI","21","1001","VCHA","2760",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3708","tri manuel",4,"ANI","21","1012","VCHA","2940",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3709","tri manuel",4,"ANI","22","0021","ARM","1750",0,1,"subadulte","entier","hermaphrodite","0,289","taxref","Aporrectodea caliginosa",199912,"Espèce","Aporrectodea caliginosa (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3710","tri manuel",4,"ANI","22","0021","ARM","1750",0,1,"indéterminé","morceau","hermaphrodite","0,457","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3711","tri manuel",4,"ANI","22","0021","ARM","1750",0,1,"juvénile","entier","hermaphrodite","0,130","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3712","tri manuel",4,"ANI","22","0021","ARM","1750",0,1,"juvénile","entier","hermaphrodite","0,162","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3713","tri manuel",4,"ANI","22","0021","ARM","1750",0,1,"juvénile","entier","hermaphrodite","0,599","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3714","tri manuel",4,"ANI","22","0021","ARM","1750",0,1,"juvénile","morceau","hermaphrodite","1,043","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3715","tri manuel",4,"ANI","22","0065","MSB","1420",0,1,"adulte",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3716","tri manuel",4,"ANI","22","0065","MSB","1420",0,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3717","tri manuel",4,"ANI","22","0065","MSB","1420",0,22,"adulte",NA,"femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3718","tri manuel",4,"ANI","22","0065","MSB","1420",0,1,"adulte",NA,"femelle",NA,"taxref","Lasius",193879,"Genre","Lasius Fabricius, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3719","tri manuel",4,"ANI","22","0065","MSB","1420",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"3720","tri manuel",4,"ANI","22","0076","MSB","1890",0,1,NA,NA,NA,NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"3721","tri manuel",4,"ANI","22","0098","MSB","2260",0,1,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3722","tri manuel",4,"ANI","22","0098","MSB","2260",0,1,NA,NA,NA,NA,"taxref","Polydesmus",196524,"Genre","Polydesmus Latreille, 1802","Polydesmidae","Polydesmida","Diplopoda","Arthropoda"
"3723","tri manuel",4,"ANI","22","0109","PEC","1152",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3724","tri manuel",4,"ANI","22","0120","PEC","1375",0,2,NA,NA,NA,NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"3725","tri manuel",4,"ANI","22","0120","PEC","1375",0,2,"indéterminé","morceau","hermaphrodite","0,774","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3726","tri manuel",4,"ANI","22","0120","PEC","1375",0,2,"juvénile","entier","hermaphrodite","0,508","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3727","tri manuel",4,"ANI","22","0153","VAL","1860",0,1,"adulte","entier","mâle","0,02094","taxref","Amara aenea",9192,"Espèce","Amara aenea (De Geer, 1774)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3728","tri manuel",4,"ANI","22","0153","VAL","1860",0,3,"indéterminé","morceau","hermaphrodite","0,204","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3729","tri manuel",4,"ANI","22","0153","VAL","1860",0,4,"juvénile","morceau","hermaphrodite","0,217","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3730","tri manuel",4,"ANI","22","0153","VAL","1860",0,5,"juvénile","entier","hermaphrodite","0,452","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3731","tri manuel",4,"ANI","22","0153","VAL","1860",0,1,"juvénile","morceau","hermaphrodite","0,048","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3732","tri manuel",4,"ANI","22","0153","VAL","1860",1,1,"adulte","morceau","hermaphrodite","0,271","taxref","Aporrectodea caliginosa",199912,"Espèce","Aporrectodea caliginosa (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3733","tri manuel",4,"ANI","22","0164","VAL","2050",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3734","tri manuel",4,"ANI","22","0175","VAL","2250",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3735","tri manuel",4,"ANI","22","0186","VAL","2450",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3736","tri manuel",4,"ANI","22","0197","VAL","2715",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3737","tri manuel",4,"ANI","22","0219","VER","1400F",0,1,NA,NA,NA,NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"3738","tri manuel",4,"ANI","22","0219","VER","1400F",0,1,"juvénile",NA,"hermaphrodite","0,246","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3739","tri manuel",4,"ANI","22","0219","VER","1400F",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"3740","tri manuel",4,"ANI","22","0230","VER","1400P",0,2,"larve",NA,NA,NA,"taxref","Diptera",184803,"Ordre","Diptera Linnaeus, 1758",NA,"Diptera","Insecta","Arthropoda"
"3741","tri manuel",4,"ANI","22","0230","VER","1400P",0,1,"larve",NA,NA,NA,"taxref","Elateridae",184735,"Famille","Elateridae Leach, 1815","Elateridae","Coleoptera","Insecta","Arthropoda"
"3742","tri manuel",4,"ANI","22","0230","VER","1400P",0,2,NA,NA,NA,NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"3743","tri manuel",4,"ANI","22","0230","VER","1400P",0,3,"adulte",NA,"femelle",NA,"taxref","Lasius",193879,"Genre","Lasius Fabricius, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3744","tri manuel",4,"ANI","22","0230","VER","1400P",0,1,"chenille",NA,NA,NA,"taxref","Lepidoptera",185214,"Ordre","Lepidoptera Linnaeus, 1758",NA,"Lepidoptera","Insecta","Arthropoda"
"3745","tri manuel",4,"ANI","22","0241","VER","1800",0,2,NA,NA,NA,NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"3746","tri manuel",4,"ANI","22","0241","VER","1800",0,1,"adulte","entier","hermaphrodite","0,114","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3747","tri manuel",4,"ANI","22","0241","VER","1800",0,2,"indéterminé","entier","hermaphrodite","0,240","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3748","tri manuel",4,"ANI","22","0252","VER","2000",0,2,NA,NA,NA,NA,"taxref","Julidae",185621,"Famille","Julidae Leach, 1814","Julidae","Julida","Diplopoda","Arthropoda"
"3749","tri manuel",4,"ANI","22","0252","VER","2000",0,1,"indéterminé","morceau","hermaphrodite","1,607","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3750","tri manuel",4,"ANI","22","0263","VTN","1130",0,1,NA,NA,NA,NA,"taxref","Lithobius",823483,"Sous-Genre","Lithobius Leach, 1814","Lithobiidae","Lithobiomorpha","Chilopoda","Arthropoda"
"3751","tri manuel",4,"ANI","22","0274","VTN","1340",0,1,"subadulte",NA,"hermaphrodite","0,809","gbif",NA,2307755,"Genre","Aporrectodea Orley, 1885","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3752","tri manuel",4,"ANI","22","0285","VTN","1510",0,1,"juvénile","entier","hermaphrodite","0,105","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3753","tri manuel",4,"ANI","22","0285","VTN","1510",0,1,"juvénile","morceau","hermaphrodite","0,326","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3754","tri manuel",4,"ANI","22","0285","VTN","1510",0,1,"juvénile","entier","hermaphrodite","1,764","taxref","Lumbricus",194310,"Genre","Lumbricus Linnaeus, 1758","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3755","tri manuel",4,"ANI","22","0285","VTN","1510",0,1,NA,NA,NA,NA,"taxref","Porcellionidae",184494,"Famille","Porcellionidae Brandt, 1831","Porcellionidae","Isopoda","Malacostraca","Arthropoda"
"3756","tri manuel",4,"ANI","22","0296","VTN","1675",0,1,"juvénile",NA,NA,NA,"taxref","Araneae",184348,"Ordre","Araneae Clerck, 1758",NA,"Araneae","Arachnida","Arthropoda"
"3757","tri manuel",4,"ANI","22","0296","VTN","1675",0,1,NA,NA,NA,NA,"taxref","Clausiliidae",186383,"Famille","Clausiliidae J.E. Gray, 1855","Clausiliidae","Stylommatophora","Gastropoda","Mollusca"
"3758","tri manuel",4,"ANI","22","0296","VTN","1675",0,3,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3759","tri manuel",4,"ANI","22","0296","VTN","1675",0,2,NA,NA,NA,NA,"taxref","Geophilomorpha",185592,"Ordre","Geophilomorpha Pocock, 1895",NA,"Geophilomorpha","Chilopoda","Arthropoda"
"3760","tri manuel",4,"ANI","22","0296","VTN","1675",0,4,"indéterminé","entier","hermaphrodite","0,488","taxref","Lumbricidae",183787,"Famille","Lumbricidae Claus, 1876","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3761","tri manuel",4,"ANI","22","0307","VTN","1860",0,1,NA,NA,NA,NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"3762","tri manuel",6,"ANI","21","0551","ARG","1420",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3763","tri manuel",6,"ANI","21","0562","ARG","1620",0,1,"adulte",NA,"hermaphrodite","0,106","taxref","Dendrodrilus rubidus",233153,"Espèce","Bimastos rubidus (Savigny, 1826)","Lumbricidae","Crassiclitellata","Clitellata","Annelida"
"3764","tri manuel",6,"ANI","21","0573","ARG","1790",0,1,NA,NA,"femelle","0,018","taxref","Cylindroiulus broti",227622,"Espèce","Cylindroiulus broti (Humbert, 1893)","Julidae","Julida","Diplopoda","Arthropoda"
"3765","tri manuel",6,"ANI","21","0573","ARG","1790",0,1,"adulte",NA,"femelle",NA,"taxref","Pterostichus multipunctatus",222602,"Espèce","Pterostichus multipunctatus (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
