"","method","Replicate number","id_sample","gradient","alti","INat","abundance","stade","state","sexe","mass","name","referential","id","rankName","fullName","familyName","orderName","className","phylumName"
"3314","barber",6,"ANI-21-0755","MOU","1810",0,1,"ad",NA,"female",0.124,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3315","barber",6,"ANI-21-0755","MOU","1810",0,2,"ad",NA,NA,NA,"Chrysomeloidea","taxref",184642,"Super-Famille","Chrysomeloidea Latreille, 1802",NA,"Coleoptera","Insecta","Arthropoda"
"3316","barber",6,"ANI-21-0755","MOU","1810",0,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3317","barber",6,"ANI-21-0755","MOU","1810",0,1,"ad",NA,"female",0.04,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3318","barber",6,"ANI-21-0755","MOU","1810",0,1,"ad",NA,"male",0.025,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3319","barber",6,"ANI-21-0755","MOU","1810",0,1,"ad",NA,"male",0.028,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3320","barber",6,"ANI-21-0755","MOU","1810",0,1,"ad",NA,"male",0.03,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3321","barber",6,"ANI-21-0755","MOU","1810",0,17,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3322","barber",6,"ANI-21-0755","MOU","1810",0,10,"ad",NA,NA,NA,"Geotrupidae","taxref",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"3323","barber",6,"ANI-21-0755","MOU","1810",0,1,NA,NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"3324","barber",6,"ANI-21-0755","MOU","1810",0,1,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"3325","barber",6,"ANI-21-0755","MOU","1810",0,3,NA,NA,NA,NA,"Orthoptera","taxref",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"3326","barber",6,"ANI-21-0755","MOU","1810",0,1,"ad",NA,"male",0.069,"Poecilus sericeus","gbif",7720812,"Espèce","Poecilus sericeus Fischer von Waldheim, 1824","Carabidae","Coleoptera","Insecta","Arthropoda"
"3327","barber",6,"ANI-21-0755","MOU","1810",0,1,"ad",NA,NA,NA,"Polyphaga","gbif",8517289,"Genre","Polyphaga Brullé, 1835","Corydiidae","Blattodea","Insecta","Arthropoda"
"3328","barber",6,"ANI-21-0755","MOU","1810",0,2,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"3329","barber",6,"ANI-21-0766","MOU","1940",0,1,"ad",NA,"male",0.053,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3330","barber",6,"ANI-21-0766","MOU","1940",0,1,"ad",NA,"male",0.085,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3331","barber",6,"ANI-21-0766","MOU","1940",0,1,"ad",NA,"female",0.598,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3332","barber",6,"ANI-21-0766","MOU","1940",0,1,NA,NA,NA,0.0154,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3333","barber",6,"ANI-21-0766","MOU","1940",0,4,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3334","barber",6,"ANI-21-0766","MOU","1940",0,1,"ad",NA,NA,NA,"Geotrupidae","taxref",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"3335","barber",6,"ANI-21-0766","MOU","1940",0,1,"larv",NA,NA,NA,"Larve eruciforme","gbif",NA,NA,NA,NA,NA,NA,NA
"3336","barber",6,"ANI-21-0766","MOU","1940",0,1,"ad",NA,"male",NA,"Nemesia congener","taxref",233914,"Espèce","Nemesia congener O. Pickard-Cambridge, 1874","Nemesiidae","Araneae","Arachnida","Arthropoda"
"3337","barber",6,"ANI-21-0766","MOU","1940",0,2,"juv",NA,"unidentified",NA,"Nemesiidae","taxref",184403,"Famille","Nemesiidae ","Nemesiidae","Araneae","Arachnida","Arthropoda"
"3338","barber",6,"ANI-21-0766","MOU","1940",0,4,NA,NA,NA,NA,"Orthoptera","taxref",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"3339","barber",6,"ANI-21-0766","MOU","1940",0,1,"juv",NA,"unidentified",NA,"Thomisidae","taxref",184390,"Famille","Thomisidae Sundevall, 1833","Thomisidae","Araneae","Arachnida","Arthropoda"
"3340","barber",6,"ANI-21-0766","MOU","1940",0,1,"ad",NA,"female",NA,"Zelotes petrensis","taxref",1207,"Espèce","Zelotes petrensis (C.L. Koch, 1839)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3341","barber",6,"ANI-21-0777","MOU","2160",0,15,"ad",NA,"unidentified",NA,"Alticinae","taxref",728944,"Sous-Famille","Alticinae Newman, 1835","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"3342","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"female",0.093,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3343","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.069,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3344","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.075,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3345","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.083,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3346","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.09,"Calathus fuscipes","gbif",4988363,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3347","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"female",0.616,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3348","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"female",0.618,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3349","barber",6,"ANI-21-0777","MOU","2160",0,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3350","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"female",0.013,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3351","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"female",0.031,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3352","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"female",0.035,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3353","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"female",0.047,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3354","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.023,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3355","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.031,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3356","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.033,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3357","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.037,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3358","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.045,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3359","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.048,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3360","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.056,"Cymindis abeillei","taxref",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"3361","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.016,"Cymindis coadunata","gbif",7500493,"Espèce","Cymindis coadunata Dejean, 1825","Carabidae","Coleoptera","Insecta","Arthropoda"
"3362","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.017,"Cymindis coadunata","gbif",7500493,"Espèce","Cymindis coadunata Dejean, 1825","Carabidae","Coleoptera","Insecta","Arthropoda"
"3363","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,"male",0.025,"Cymindis coadunata","gbif",7500493,"Espèce","Cymindis coadunata Dejean, 1825","Carabidae","Coleoptera","Insecta","Arthropoda"
"3364","barber",6,"ANI-21-0777","MOU","2160",0,11,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3365","barber",6,"ANI-21-0777","MOU","2160",0,3,"ad",NA,NA,NA,"Geotrupidae","taxref",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"3366","barber",6,"ANI-21-0777","MOU","2160",0,1,"juv",NA,"unidentified",NA,"Linyphiidae","taxref",184366,"Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3367","barber",6,"ANI-21-0777","MOU","2160",0,1,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"3368","barber",6,"ANI-21-0777","MOU","2160",0,3,"ad",NA,NA,NA,"Tenebrionidae","taxref",184714,"Famille","Tenebrionidae Latreille, 1802","Tenebrionidae","Coleoptera","Insecta","Arthropoda"
"3369","barber",6,"ANI-21-0788","MOU","2355",0,2,"ad",NA,"female",NA,"Asagena phalerata","taxref",1320,"Espèce","Asagena phalerata (Panzer, 1800)","Theridiidae","Araneae","Arachnida","Arthropoda"
"3370","barber",6,"ANI-21-0788","MOU","2355",0,1,NA,NA,NA,0.0064,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3371","barber",6,"ANI-21-0788","MOU","2355",0,1,"ad",NA,NA,NA,"Curculionidae","taxref",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"3372","barber",6,"ANI-21-0788","MOU","2355",0,3,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3373","barber",6,"ANI-21-0788","MOU","2355",0,1,"juv",NA,"unidentified",NA,"Gnaphosidae","taxref",184362,"Famille","Gnaphosidae Pocock, 1898","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3374","barber",6,"ANI-21-0788","MOU","2355",0,1,"juv",NA,"unidentified",NA,"Lycosidae","taxref",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"3375","barber",6,"ANI-21-0788","MOU","2355",0,5,NA,NA,NA,NA,"Orthoptera","taxref",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"3376","barber",6,"ANI-21-0788","MOU","2355",0,7,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"3377","barber",6,"ANI-21-0788","MOU","2355",0,1,"larv",NA,NA,NA,"Tipulidae","taxref",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"3378","barber",6,"ANI-21-0799","MOU","2470",0,1,"ad",NA,"male",0.014,"Amara erratica","taxref",222637,"Espèce","Amara erratica (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3379","barber",6,"ANI-21-0799","MOU","2470",0,1,"ad",NA,"female",NA,"Asagena phalerata","taxref",1320,"Espèce","Asagena phalerata (Panzer, 1800)","Theridiidae","Araneae","Arachnida","Arthropoda"
"3380","barber",6,"ANI-21-0799","MOU","2470",0,4,"ad",NA,"male",NA,"Asagena phalerata","taxref",1320,"Espèce","Asagena phalerata (Panzer, 1800)","Theridiidae","Araneae","Arachnida","Arthropoda"
"3381","barber",6,"ANI-21-0799","MOU","2470",0,1,"ad",NA,"male",0.008,"Calathus melanocephalus","taxref",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3382","barber",6,"ANI-21-0799","MOU","2470",0,1,"ad",NA,"male",0.017,"Calathus melanocephalus","taxref",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3383","barber",6,"ANI-21-0799","MOU","2470",0,1,"ad",NA,"female",0.321,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3384","barber",6,"ANI-21-0799","MOU","2470",0,1,"ad",NA,"male",0.193,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3385","barber",6,"ANI-21-0799","MOU","2470",0,1,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3386","barber",6,"ANI-21-0799","MOU","2470",0,11,NA,NA,NA,NA,"Dermaptera","gbif",1224,"Ordre","Dermaptera",NA,"Dermaptera","Insecta","Arthropoda"
"3387","barber",6,"ANI-21-0799","MOU","2470",0,1,"ad",NA,"female",NA,"Drassodes thaleri","taxref",528835,"Espèce","Drassodes thaleri Hervé, 2009","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3388","barber",6,"ANI-21-0799","MOU","2470",0,1,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"3389","barber",6,"ANI-21-0799","MOU","2470",0,1,"juv",NA,"unidentified",NA,"Lycosidae","taxref",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"3390","barber",6,"ANI-21-0799","MOU","2470",0,2,NA,NA,NA,NA,"Orthoptera","taxref",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"3391","barber",6,"ANI-21-0799","MOU","2470",0,2,"ad",NA,NA,NA,"Polyphaga","gbif",8517289,"Genre","Polyphaga Brullé, 1835","Corydiidae","Blattodea","Insecta","Arthropoda"
"3392","barber",6,"ANI-21-0799","MOU","2470",0,3,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"3393","barber",6,"ANI-21-0799","MOU","2470",0,1,"larv",NA,NA,NA,"Tipulidae","taxref",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"3394","barber",6,"ANI-21-0810","MOU","2720",0,2,"ad",NA,NA,NA,"Lebiinae","taxref",704587,"Sous-Famille","Lebiinae Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"3395","barber",6,"ANI-21-0810","MOU","2720",0,1,NA,NA,NA,0.0088,"Lithobius","gbif",9357423,"Genre","Lithobius Leach, 1814","Lithobiidae","Lithobiomorpha","Chilopoda","Arthropoda"
"3396","barber",6,"ANI-21-0810","MOU","2720",0,1,NA,NA,NA,NA,"Mitopus morio","taxref",337312,"Espèce","Mitopus morio (Fabricius, 1779)","Phalangiidae","Opiliones","Arachnida","Arthropoda"
"3397","barber",6,"ANI-21-0810","MOU","2720",0,1,NA,NA,NA,NA,"Opiliones","taxref",183822,"Ordre","Opiliones Sundevall, 1833",NA,"Opiliones","Arachnida","Arthropoda"
"3398","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",NA,"Bolyphantes alticeps","gbif",2135939,"Espèce","Bolyphantes alticeps (Sundevall, 1833)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3399","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"male",NA,"Bolyphantes alticeps","gbif",2135939,"Espèce","Bolyphantes alticeps (Sundevall, 1833)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3400","barber",6,"ANI-21-0821","RIS","1900",0,1,NA,NA,NA,0.012,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3401","barber",6,"ANI-21-0821","RIS","1900",0,1,NA,NA,NA,0.0127,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3402","barber",6,"ANI-21-0821","RIS","1900",0,1,NA,NA,NA,0.0156,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3403","barber",6,"ANI-21-0821","RIS","1900",0,1,NA,NA,NA,0.0192,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3404","barber",6,"ANI-21-0821","RIS","1900",0,2,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3405","barber",6,"ANI-21-0821","RIS","1900",0,130,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3406","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",0.033,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3407","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",0.048,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3408","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",0.05,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3409","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",0.062,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3410","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",0.063,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3411","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",0.069,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3412","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"female",0.071,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3413","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"male",0.044,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3414","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"male",0.05,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3415","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"male",0.059,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3416","barber",6,"ANI-21-0821","RIS","1900",0,1,"ad",NA,"male",0.061,"Pterostichus morio","gbif",9755263,"Espèce","Pterostichus morio (Duftschmid, 1812)","Carabidae","Coleoptera","Insecta","Arthropoda"
"3417","barber",6,"ANI-21-0832","RIS","2195",0,1,"ad",NA,"male",NA,"Centromerus sellarius","taxref",233501,"Espèce","Centromerus sellarius (Simon, 1884)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3418","barber",6,"ANI-21-0832","RIS","2195",0,1,NA,NA,NA,0.002,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3419","barber",6,"ANI-21-0832","RIS","2195",0,6,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"3420","barber",6,"ANI-21-0832","RIS","2195",0,1,NA,NA,NA,NA,"Collembola","taxref",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"3421","barber",6,"ANI-21-0832","RIS","2195",0,48,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3422","barber",6,"ANI-21-0832","RIS","2195",0,1,"juv",NA,"unidentified",NA,"Gnaphosidae","taxref",184362,"Famille","Gnaphosidae Pocock, 1898","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3423","barber",6,"ANI-21-0832","RIS","2195",0,1,"ad",NA,"female",NA,"Harpactocrates drassoides","taxref",1157,"Espèce","Harpactocrates drassoides (Simon, 1882)","Dysderidae","Araneae","Arachnida","Arthropoda"
"3424","barber",6,"ANI-21-0832","RIS","2195",0,1,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"3425","barber",6,"ANI-21-0832","RIS","2195",0,2,"ad",NA,"male",NA,"Tenuiphantes mengei","taxref",233783,"Espèce","Tenuiphantes mengei (Kulczyński, 1887)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3426","barber",6,"ANI-21-0832","RIS","2195",0,11,"larv",NA,NA,NA,"Tipulidae","taxref",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"3427","barber",6,"ANI-21-0832","RIS","2195",0,1,"ad",NA,"male",NA,"Xysticus desidiosus","taxref",1659,"Espèce","Xysticus desidiosus Simon, 1875","Thomisidae","Araneae","Arachnida","Arthropoda"
"3428","barber",6,"ANI-21-0843","RIS","2340",0,8,"ad",NA,"unidentified",NA,"Alticinae","taxref",728944,"Sous-Famille","Alticinae Newman, 1835","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"3429","barber",6,"ANI-21-0843","RIS","2340",0,1,"ad",NA,"male",0.347,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3430","barber",6,"ANI-21-0843","RIS","2340",0,1,"ad",NA,"male",0.638,"Carabus problematicus","gbif",4470555,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"3431","barber",6,"ANI-21-0843","RIS","2340",0,8,"ad",NA,"female",NA,"Formicidae","taxref",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"3432","barber",6,"ANI-21-0843","RIS","2340",0,1,"ad",NA,NA,NA,"Hymenoptera","taxref",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"3433","barber",6,"ANI-21-0843","RIS","2340",0,1,"larv",NA,NA,NA,"Larve eruciforme","gbif",NA,NA,NA,NA,NA,NA,NA
"3434","barber",6,"ANI-21-0843","RIS","2340",0,2,"larv",NA,NA,NA,"Larves campodeiformes","gbif",NA,NA,NA,NA,NA,NA,NA
"3435","barber",6,"ANI-21-0843","RIS","2340",0,1,"juv",NA,"unidentified",NA,"Linyphiidae","taxref",184366,"Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"3436","barber",6,"ANI-21-0843","RIS","2340",0,1,"juv",NA,"unidentified",NA,"Lycosidae","taxref",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"3437","barber",6,"ANI-21-0843","RIS","2340",0,1,"ad",NA,"female",NA,"Pardosa albatula","gbif",2146115,"Espèce","Pardosa albatula (Roewer, 1951)","Lycosidae","Araneae","Arachnida","Arthropoda"
"3438","barber",6,"ANI-21-0843","RIS","2340",0,1,"larv",NA,NA,NA,"Tipulidae","taxref",184950,"Famille","Tipulidae Latreille, 1802","Tipulidae","Diptera","Insecta","Arthropoda"
"3439","barber",6,"ANI-21-0843","RIS","2340",0,1,"ad",NA,"male",NA,"Zelotes talpinus","taxref",233425,"Espèce","Zelotes talpinus (L. Koch, 1872)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"3440","barber",6,"ANI-21-0854","RIS","2570",0,1,NA,NA,NA,0.004,"Chilopoda","taxref",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"3441","barber",6,"ANI-21-0854","RIS","2570",0,1,"ad",NA,"male",0.107,"Cicindela gallica","taxref",8324,"Espèce","Cicindela gallica Brullé, 1834","Carabidae","Coleoptera","Insecta","Arthropoda"
