id_sample;method;Replicate number;id_plot;INat;Valid Name;abundance;stade;state;sexe;mass
ANI-21-0964;barber;6;VCHA_2150;ANI-21-0964-staph;Staphylinidae;1;ad;;;
ANI-21-0975;barber;6;VCHA_2330;;Amara (Amara) aenea (De Geer, 1774);1;ad;;female;0.016
ANI-21-0975;barber;6;VCHA_2330;;Cicindela (Cicindela) gallica Brulle, 1834;1;ad;;female;0.063
ANI-21-0975;barber;6;VCHA_2330;;Formicidae;27;ad;;female;
ANI-21-0975;barber;6;VCHA_2330;;Lumbricidae;1;juv;;;0.021
ANI-21-0975;barber;6;VCHA_2330;ANI-21-0970-derma;Dermaptera;7;;;;
ANI-21-0975;barber;6;VCHA_2330;ANI-21-0971-ortho1;Orthoptera;2;;;;
ANI-21-0975;barber;6;VCHA_2330;ANI-21-0975-coleo;Coleoptera;1;ad;;;
ANI-21-0975;barber;6;VCHA_2330;ANI-21-0975-Leruc;Larve Çruciforme;1;larv;;;
ANI-21-0975;barber;6;VCHA_2330;ANI-21-0975-ortho1;Orthoptera;2;;;;
ANI-21-0975;barber;6;VCHA_2330;ANI-21-0975-ortho2;Orthoptera;1;;;;
ANI-21-0975;barber;6;VCHA_2330;ANI-21-0975-ortho3;Orthoptera;1;;;;
ANI-21-0986;barber;6;VCHA_2510;;Aphididae;1;;;unidentified;
ANI-21-0986;barber;6;VCHA_2510;;Collembola;1;;;;
ANI-21-0986;barber;6;VCHA_2510;;Craspedosomatidae;1;ad;;female;0.0075
ANI-21-0986;barber;6;VCHA_2510;;Tenuiphantes flavipes (Blackwall, 1854);1;ad;;male;
ANI-21-0997;barber;6;VCHA_2760;;Alticinae;1;ad;;unidentified;
ANI-21-0997;barber;6;VCHA_2760;;Formicidae;6;ad;;female;
ANI-21-0997;barber;6;VCHA_2760;ANI-21-0997-curcu;Curculionidae;1;ad;;;
ANI-21-1008;barber;6;VCHA_2940;;Salticidae Blackwall,1841;1;juv;;unidentified;
ANI-22-0006;barber;6;ARM_1520;;Araneae;5;;;unidentified;
ANI-22-0006;barber;6;ARM_1520;;Carabidae;1;larve;;;
ANI-22-0006;barber;6;ARM_1520;;Carabus (Megodontus) purpurascens Fabricius, 1787;1;;;;
ANI-22-0006;barber;6;ARM_1520;;Carabus (Mesocarabus) problematicus Herbst, 1786;3;;;unidentified;
ANI-22-0006;barber;6;ARM_1520;;Diplopoda;1;;;;
ANI-22-0006;barber;6;ARM_1520;;Formica;1;;;;
ANI-22-0006;barber;6;ARM_1520;;Isopoda;1;;;;
ANI-22-0006;barber;6;ARM_1520;;Opiliones;1;ad;;;
ANI-22-0006;barber;6;ARM_1520;;Opiliones;11;juv;;;
ANI-22-0006;barber;6;ARM_1520;;Pterostichinae;1;;;;
ANI-22-0006;barber;6;ARM_1520;ANI-22-0006-blatto1;Blattodea;1;;;;
ANI-22-0006;barber;6;ARM_1520;ANI-22-0006-hetero1;Hemiptera;1;;;;
ANI-22-0006;barber;6;ARM_1520;ANI-22-0006-ortho1;Orthoptera;2;;;;
ANI-22-0006;barber;6;ARM_1520;ANI-22-0006-ortho2;Orthoptera;1;;;;
ANI-22-0006;barber;6;ARM_1520;ANI-22-0006-staph;Staphylinidae;1;;;;
ANI-22-0017;barber;6;ARM_1750;;Araneae;8;;;unidentified;
ANI-22-0017;barber;6;ARM_1750;;Cicadellidae;6;;;;
ANI-22-0017;barber;6;ARM_1750;;Formica;4;;;;
ANI-22-0017;barber;6;ARM_1750;;Myrmica;14;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-carabus;Carabus (Procrustes) coriaceus Linnaeus, 1758;1;ad;;female;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-carabus2;Carabidae;1;;;unidentified;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-chryso1;Chrysomeloidea;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-chryso2;Chrysomeloidea;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-curcu1;Curculionidae;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-formici1;Formicidae;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-gastro;Gastropoda;2;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-hetero1;Hemiptera;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-hymeno;Hymenoptera;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-litho1;Lithobius Leach, 1814;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-lumbri1;Lumbricidae;1;;;;
ANI-22-0017;barber;6;ARM_1750;ANI-22-0017-ortho;Orthoptera;1;;;;
ANI-22-0050;barber;6;MSB_1370;ANI-22-0050-carab1;Carabidae;1;adulte;;mÉle;
ANI-22-0061;barber;6;MSB_1420;;Araneae;1;;;unidentified;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-cicadel1;Cicadellidae;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-cicadel2;Cicadellidae;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-cicadel3;Cicadellidae;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-cicadel4;Cicadellidae;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-cicadel5;Cicadellidae;2;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-formici1;Formicidae;28;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-formici2;Formicidae;2;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-geo1;Tenebrionidae;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-hemiptera1;Hemiptera;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-hemiptera2;Hemiptera;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-hymeno1;Hymenoptera;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-hymeno2;Hymenoptera;1;;;;
ANI-22-0061;barber;6;MSB_1420;ANI-22-0061-hymeno3;Hymenoptera;1;;;;
ANI-22-0072;barber;6;MSB_1890;;Isopoda;1;;;;
ANI-22-0072;barber;6;MSB_1890;ANI-22-0072-formici1;Formicidae;1;;;;
ANI-22-0072;barber;6;MSB_1890;ANI-22-0072-geo1;Geotrupidae;1;;;;
ANI-22-0072;barber;6;MSB_1890;ANI-22-0072-staphi1;Staphylinidae;0;;;;
ANI-22-0083;barber;6;MSB_2020;;Araneae;4;;;unidentified;
ANI-22-0083;barber;6;MSB_2020;;Cicadellidae;7;;;;
ANI-22-0083;barber;6;MSB_2020;;Diplopoda;1;;;;
ANI-22-0083;barber;6;MSB_2020;ANI-22-0083-apocrita1;Hymenoptera;1;;;;
ANI-22-0083;barber;6;MSB_2020;ANI-22-0083-apocrita2;Hymenoptera;1;;;;
ANI-22-0083;barber;6;MSB_2020;ANI-22-0083-forfi1;Forficulidae;1;;;;
ANI-22-0083;barber;6;MSB_2020;ANI-22-0083-forfi2;Forficulidae;1;;;;
ANI-22-0083;barber;6;MSB_2020;ANI-22-0083-formici1;Formicidae;24;;;;
ANI-22-0083;barber;6;MSB_2020;ANI-22-0083-ortho1;Orthoptera;1;;;;
ANI-22-0094;barber;6;MSB_2260;;Araneae;2;;;unidentified;
ANI-22-0094;barber;6;MSB_2260;;Formica;3;;;;
ANI-22-0094;barber;6;MSB_2260;;Formica fusca;9;;;;
ANI-22-0094;barber;6;MSB_2260;;Myrmica;2;;;;
ANI-22-0094;barber;6;MSB_2260;ANI-22-0094-omalium1;Omalium;2;;;;
ANI-22-0094;barber;6;MSB_2260;ANI-22-0094-staphy1;Othius (Stephens 1829);2;;;;
ANI-22-0105;barber;6;PEC_1152;;Araneae;4;;;unidentified;
ANI-22-0105;barber;6;PEC_1152;;Isopoda;3;;;;
ANI-22-0105;barber;6;PEC_1152;;Lumbricidae;1;;;;
ANI-22-0105;barber;6;PEC_1152;PEC-1152-ba6-Abax;Abax (Abax) parallelepipedus (Piller & Mitterpacher, 1783);6;;;unidentified;
ANI-22-0105;barber;6;PEC_1152;PEC-1152-ba6-Carabus;Carabus Linnaeus, 1758;1;;;;
ANI-22-0105;barber;6;PEC_1152;PEC-1152-ba6-limace1;Gastropoda;1;;;;
ANI-22-0105;barber;6;PEC_1152;PEC-1152-ba6-limace2;Gastropoda;2;;;;
ANI-22-0105;barber;6;PEC_1152;PEC-1152-ba6-Pterostichus;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;;;;
ANI-22-0116;barber;6;PEC_1375;;Araneae;4;;;unidentified;
ANI-22-0116;barber;6;PEC_1375;;Diptera;2;;;;
ANI-22-0116;barber;6;PEC_1375;ANI-22-0116-abax1;Abax (Abax) parallelus (Duftschmid, 1812);2;;;;
ANI-22-0116;barber;6;PEC_1375;ANI-22-0116-lepidoL1;Lepidoptera;2;;;;
ANI-22-0116;barber;6;PEC_1375;ANI-22-0116-ptero1;Abax (Abax) parallelus (Duftschmid, 1812);1;;;;
ANI-22-0116;barber;6;PEC_1375;ANI-22-0116-ptero2;Pterostichus (Cheporus) burmeisteri Heer, 1838;5;;;;
ANI-22-0116;barber;6;PEC_1375;ANI-22-0116-staph1;Staphylinidae;1;;;;
ANI-22-0149;barber;6;VAL_1860;;Araneae;12;;;unidentified;
ANI-22-0149;barber;6;VAL_1860;;Carabidae;25;;;unidentified;
ANI-22-0149;barber;6;VAL_1860;;Coleoptera;3;larv;;female;
ANI-22-0149;barber;6;VAL_1860;;Formicidae;28;;;female;
ANI-22-0149;barber;6;VAL_1860;;Hemiptera;2;;;;
ANI-22-0149;barber;6;VAL_1860;;Hemiptera;3;;;;
ANI-22-0149;barber;6;VAL_1860;;Hymenoptera;2;;;;
ANI-22-0149;barber;6;VAL_1860;;Lumbricidae;1;;;;
ANI-22-0149;barber;6;VAL_1860;;Polyphaga;1;;;;
ANI-22-0149;barber;6;VAL_1860;;Staphylinidae;3;;;;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-carabus;Carabus Linnaeus, 1758;1;;;female;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-carabus;Carabus Linnaeus, 1758;1;;;male;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-ortho1;Orthoptera;1;;;female;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-ortho1;Orthoptera;1;;;male;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-ortho2;Orthoptera;1;;;;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-ortho3;Orthoptera;1;;;;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-ortho4;Orthoptera;1;;;;
ANI-22-0149;barber;6;VAL_1860;VAL-2450-ba6-silpha;Insecta;2;;;;
ANI-22-0160;barber;6;VAL_2050;;vide;0;;;;
ANI-22-0171;barber;6;VAL_2250;;vide;0;;;;
ANI-22-0182;barber;6;VAL_2450;;Araneae;6;;;unidentified;
ANI-22-0182;barber;6;VAL_2450;;Carabidae;11;;;unidentified;
ANI-22-0182;barber;6;VAL_2450;;Cicadellidae;25;;;;
ANI-22-0182;barber;6;VAL_2450;;Diptera;4;;;;
ANI-22-0182;barber;6;VAL_2450;;Forficula auricularia Linnaeus 1758;1;ad;;male;
ANI-22-0182;barber;6;VAL_2450;;Formicidae;124;;;;
ANI-22-0182;barber;6;VAL_2450;;Hemiptera;7;;;;
ANI-22-0182;barber;6;VAL_2450;;Insecta;3;;;;
ANI-22-0182;barber;6;VAL_2450;;Lepidoptera;2;larv;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-hemiptera;Hemiptera;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho1;Orthoptera;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho2;Orthoptera;3;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho21;Orthoptera;1;ad;;male;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho22;Orthoptera;3;ad;;male;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho23;Orthoptera;1;ad;;female;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho24;Orthoptera;1;ad;;female;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho3;Orthoptera;2;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho4;Orthoptera;2;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho5;Orthoptera;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho6;Orthoptera;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho7;Orthoptera;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho8;Orthoptera;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-ortho9;Orthoptera;3;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-silpha;Silpha (Linnaeus 1758);1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-staph1;Staphylinidae;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-staph2;Staphylinidae;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2450-ba6-staph3;Staphylinidae;1;;;;
ANI-22-0182;barber;6;VAL_2450;VAL-2715-Ba5-dermaptera;Dermaptera;6;ad;;female;
ANI-22-0193;barber;6;VAL_2715;;vide;0;;;;
ANI-22-0204;barber;6;VER_1200;;vide;0;;;;
ANI-22-0215;barber;6;VER_1400F;;vide;1;;;;
ANI-22-0226;barber;6;VER_1400P;;Coleoptera;1;;;;
ANI-22-0237;barber;6;VER_1800;;vide;0;;;;
ANI-22-0248;barber;6;VER_2000;;Araneae;2;;;unidentified;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-apocrita1;Hymenoptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-apocrita2;Hymenoptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-apocrita3;Hymenoptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-apocrita4;Hymenoptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-cicadel1;Cicadellidae;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-cicadel2;Cicadellidae;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-coleo1;Polyphaga;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-coleo2;Polyphaga;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-diptera1;Diptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-diptera2;Diptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-formici1;Formicidae;2;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-formici2;Formicidae;3;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-formici3;Formicidae;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-hetero1;Heteroptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-hetero2;Heteroptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-ortho1;Orthoptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-ortho2;Orthoptera;1;;;;
ANI-22-0248;barber;6;VER_2000;ANI-22-0248-staphy1;Staphylinidae;1;;;;
ANI-22-0259;barber;6;VTN_1130;ANI-22-0259-staph1;Aleocharinae;1;ad;;unidentified;
ANI-22-0259;barber;6;VTN_1130;ANI-22-0259-staph2;Aleocharinae;1;;;;
ANI-22-0270;barber;6;VTN_1340;;vide;1;;;;
ANI-22-0281;barber;6;VTN_1510;;Coleoptera;1;larv;;;
ANI-22-0281;barber;6;VTN_1510;;Opiliones;4;ad;;;
ANI-22-0281;barber;6;VTN_1510;ANI-22-0281-ptero1;Pterostichus;2;ad;;unidentified;
ANI-22-0281;barber;6;VTN_1510;ANI-22-0281-ptero2;Pterostichus;3;;;;
ANI-22-0281;barber;6;VTN_1510;ANI-22-0281-ptero3;Pterostichus;2;;;;
ANI-22-0281;barber;6;VTN_1510;ANI-22-0281-ptero4;Pterostichus;4;;;;
ANI-22-0281;barber;6;VTN_1510;ANI-22-0281-ptero5;Pterostichus;1;;;;
ANI-22-0281;barber;6;VTN_1510;ANI-22-0281-staph1;Staphylinidae;1;adulte;;;
ANI-22-0292;barber;6;VTN_1675;;Diplopoda;1;ad;;;
ANI-22-0292;barber;6;VTN_1675;;Lumbricidae;1;juv;;;
ANI-22-0292;barber;6;VTN_1675;ANI-22-0292-gastro1;Gastropoda;1;;;;
ANI-22-0292;barber;6;VTN_1675;ANI-22-0292-hemi1;Hemiptera;1;ad;;;
ANI-22-0292;barber;6;VTN_1675;ANI-22-0292-hemi2;Hemiptera;1;;;;
ANI-22-0292;barber;6;VTN_1675;ANI-22-0292-hemi3;Hemiptera;1;;;;
ANI-22-0292;barber;6;VTN_1675;ANI-22-0292-ptero1;Pterostichus;1;;;;
ANI-22-0292;barber;6;VTN_1675;ANI-22-0292-ptero2;Pterostichus;4;ad;;unidentified;
ANI-22-0303;barber;6;VTN_1860;;Araneae;1;;;unidentified;
ANI-22-0303;barber;6;VTN_1860;;Isopoda;1;;;;
ANI-22-0303;barber;6;VTN_1860;ANI-22-0303-arion1;Arion FÇrussac 1819;1;;;unidentified;
ANI-22-0303;barber;6;VTN_1860;ANI-22-0303-litho1;Lithobius Leach, 1814;1;;;;
ANI-22-0303;barber;6;VTN_1860;ANI-22-0303-litho2;Lithobius Leach, 1814;1;;;;
ANI-21-0547;chasse Ö vue;;ARG_1420;;Carabus (Chaetocarabus) intricatus Linnaeus, 1761;1;ad;;male;
ANI-21-0547;chasse Ö vue;;ARG_1420;;Chilopoda;1;;;;0.0208
ANI-21-0547;chasse Ö vue;;ARG_1420;;Chilopoda;1;;;;0.0743
ANI-21-0547;chasse Ö vue;;ARG_1420;;Chilopoda;1;;;;0.0812
ANI-21-0547;chasse Ö vue;;ARG_1420;;Cylindroiulus broti (Humbert, 1893);1;ad;;female;0.1457
ANI-21-0547;chasse Ö vue;;ARG_1420;;Cylindroiulus broti (Humbert, 1893);1;ad;;female;0.2942
ANI-21-0547;chasse Ö vue;;ARG_1420;;Cylindroiulus broti (Humbert, 1893);1;ad;;male;0.1457
ANI-21-0547;chasse Ö vue;;ARG_1420;;Cylindroiulus broti (Humbert, 1893);1;ad;;male;0.1668
ANI-21-0547;chasse Ö vue;;ARG_1420;;Leptoiulus simplex Verhoeff, 1894;1;ad;;female;0.038
ANI-21-0547;chasse Ö vue;;ARG_1420;;Lumbricidae;3;juv;;;0.611
ANI-21-0547;chasse Ö vue;;ARG_1420;;Staphylinidae;1;ad;;;
ANI-21-0558;chasse Ö vue;;ARG_1620;;Chilopoda;1;;;;0.0032
ANI-21-0558;chasse Ö vue;;ARG_1620;;Chilopoda;1;;;;0.0182
ANI-21-0558;chasse Ö vue;;ARG_1620;;Formicidae;7;ad;;female;
ANI-21-0558;chasse Ö vue;;ARG_1620;;Gastropoda;1;;;hermaphrodite;
ANI-21-0558;chasse Ö vue;;ARG_1620;;Leptoiulus simplex Verhoeff, 1894;1;ad;;male;0.0375
ANI-21-0558;chasse Ö vue;;ARG_1620;;Lumbricus terrestris L. 1758;1;ad;;hermaphrodite;2.181
ANI-21-0558;chasse Ö vue;;ARG_1620;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.087
ANI-21-0558;chasse Ö vue;;ARG_1620;;Tachypodoiulus niger (Leach 1814);1;ad;;male;0.0849
ANI-21-0558;chasse Ö vue;;ARG_1620;;Tachypodoiulus niger (Leach 1814);1;ad;;male;0.2152
ANI-21-0558;chasse Ö vue;;ARG_1620;;Tipulidae;1;larv;;;
ANI-21-0569;chasse Ö vue;;ARG_1790;;Cheiracanthium C. L. Koch, 1839;1;juv;;unidentified;
ANI-21-0569;chasse Ö vue;;ARG_1790;;Formicidae;7;ad;;female;
ANI-21-0569;chasse Ö vue;;ARG_1790;;Lumbricidae;1;juv;;;0.116
ANI-21-0569;chasse Ö vue;;ARG_1790;;Tipulidae;2;larv;;;
ANI-21-0580;chasse Ö vue;;ARG_2000;;Insecta;1;ad;;;
ANI-21-0580;chasse Ö vue;;ARG_2000;;Ommatoiulus sabulosus (Linnaeus 1758);1;juv;;male;0.0509
ANI-21-0580;chasse Ö vue;;ARG_2000;;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;female;0.032
ANI-21-0591;chasse Ö vue;;ARG_2230;;Chilopoda;1;;;;0.0725
ANI-21-0591;chasse Ö vue;;ARG_2230;;Formicidae;20;ad;;female;
ANI-21-0613;chasse Ö vue;;BOU_1240;;vide;0;;;;
ANI-21-0624;chasse Ö vue;;BOU_1440;;Cylindroiulus broti (Humbert, 1893);1;;;female;0.2122
ANI-21-0624;chasse Ö vue;;BOU_1440;;Cylindroiulus broti (Humbert, 1893);1;;;female;0.2918
ANI-21-0624;chasse Ö vue;;BOU_1440;;Cylindroiulus broti (Humbert, 1893);1;;;female;0.3024
ANI-21-0624;chasse Ö vue;;BOU_1440;;Cylindroiulus broti (Humbert, 1893);1;ad;;male;0.1987
ANI-21-0624;chasse Ö vue;;BOU_1440;;Cylindroiulus broti (Humbert, 1893);1;ad;;male;0.2918
ANI-21-0624;chasse Ö vue;;BOU_1440;;Dendrodrilus rubidus (Savigny 1826);1;ad;;hermaphrodite;0.155
ANI-21-0624;chasse Ö vue;;BOU_1440;;Dendrodrilus rubidus (Savigny 1826);1;ad;;hermaphrodite;0.273
ANI-21-0624;chasse Ö vue;;BOU_1440;;Gastropoda;1;;;hermaphrodite;
ANI-21-0624;chasse Ö vue;;BOU_1440;;Insecta;1;ad;;;
ANI-21-0624;chasse Ö vue;;BOU_1440;;Insecta;2;larv;;;
ANI-21-0624;chasse Ö vue;;BOU_1440;;Lumbricidae;1;juv;;;0.025
ANI-21-0624;chasse Ö vue;;BOU_1440;;Lumbricus meliboeus Rosa, 1884;1;ad;;hermaphrodite;0.134
ANI-21-0624;chasse Ö vue;;BOU_1440;;Orthochordeumella Verhoeff, 1900;1;ad;;female;0.0215
ANI-21-0635;chasse Ö vue;;BOU_1620;;Chilopoda;1;;;;0.0032
ANI-21-0635;chasse Ö vue;;BOU_1620;;Chilopoda;1;;;;0.0049
ANI-21-0635;chasse Ö vue;;BOU_1620;;Chilopoda;1;;;;0.0076
ANI-21-0635;chasse Ö vue;;BOU_1620;;Chilopoda;1;;;;0.008
ANI-21-0635;chasse Ö vue;;BOU_1620;;Chilopoda;1;;;;0.0204
ANI-21-0635;chasse Ö vue;;BOU_1620;;Chilopoda;1;;;;0.0701
ANI-21-0635;chasse Ö vue;;BOU_1620;;Collembola;1;;;;
ANI-21-0635;chasse Ö vue;;BOU_1620;;Formicidae;6;ad;;female;
ANI-21-0635;chasse Ö vue;;BOU_1620;;Insecta;1;ad;;;
ANI-21-0646;chasse Ö vue;;BOU_1830;;vide;0;;;;
ANI-21-0657;chasse Ö vue;;BOU_2000;;Lumbricidae;1;juv;;;0.111
ANI-21-0668;chasse Ö vue;;CAU_1220;;Bimastos eiseni;1;ad;;hermaphrodite;0.108
ANI-21-0668;chasse Ö vue;;CAU_1220;;Bimastos eiseni;1;ad;;hermaphrodite;0.109
ANI-21-0668;chasse Ö vue;;CAU_1220;;Bimastos eiseni;1;ad;;hermaphrodite;0.132
ANI-21-0668;chasse Ö vue;;CAU_1220;;Bimastos eiseni;1;ad;;hermaphrodite;0.173
ANI-21-0668;chasse Ö vue;;CAU_1220;;Chilopoda;1;;;;0.0144
ANI-21-0668;chasse Ö vue;;CAU_1220;;Cylindroiulus sagittarius (Brîlemann, 1897);1;ad;;male;0.017
ANI-21-0668;chasse Ö vue;;CAU_1220;;Formicidae;1;ad;;female;
ANI-21-0668;chasse Ö vue;;CAU_1220;;Glomeris intermedia Latzel 1884;1;ad;;female;0.0759
ANI-21-0668;chasse Ö vue;;CAU_1220;;Glomeris intermedia Latzel 1884;1;ad;;female;0.1015
ANI-21-0668;chasse Ö vue;;CAU_1220;;Glomeris intermedia Latzel 1884;1;ad;;male;0.0385
ANI-21-0668;chasse Ö vue;;CAU_1220;;Glomeris marginata (Villers 1789);1;ad;;male;0.0421
ANI-21-0668;chasse Ö vue;;CAU_1220;;Insecta;1;larv;;;
ANI-21-0668;chasse Ö vue;;CAU_1220;;Insecta;2;ad;;;
ANI-21-0668;chasse Ö vue;;CAU_1220;;Loboglomeris;1;ad;;female;0.0393
ANI-21-0668;chasse Ö vue;;CAU_1220;;Lumbricidae;5;juv;;;0.813
ANI-21-0668;chasse Ö vue;;CAU_1220;;Lumbricus friendi friendi Cognetti 1804;1;ad;;hermaphrodite;0.653
ANI-21-0668;chasse Ö vue;;CAU_1220;;Lumbricus friendi friendi Cognetti 1804;1;ad;;hermaphrodite;0.702
ANI-21-0668;chasse Ö vue;;CAU_1220;;Lumbricus friendi friendi Cognetti 1804;1;subad;;hermaphrodite;0.542
ANI-21-0668;chasse Ö vue;;CAU_1220;;Oniscus asellus Linnaeus 1758;1;ad;;female;0.0734
ANI-21-0668;chasse Ö vue;;CAU_1220;;Oniscus asellus Linnaeus 1758;1;ad;;male;0.0334
ANI-21-0668;chasse Ö vue;;CAU_1220;;Protoglomeris vasconica (Brîlemann, 1897);1;ad;;female;0.1359
ANI-21-0668;chasse Ö vue;;CAU_1220;;Trichoniscidae;1;;;female;
ANI-21-0679;chasse Ö vue;;CAU_1400;;Blaniulus dollfusi Brîlemann, 1894;1;ad;;male;0.0393
ANI-21-0679;chasse Ö vue;;CAU_1400;;Collembola;1;;;;
ANI-21-0679;chasse Ö vue;;CAU_1400;;Dendrodrilus rubidus (Savigny 1826);1;ad;;hermaphrodite;0.05
ANI-21-0679;chasse Ö vue;;CAU_1400;;Dendrodrilus rubidus (Savigny 1826);1;subad;;hermaphrodite;0.115
ANI-21-0679;chasse Ö vue;;CAU_1400;;Insecta;1;ad;;;
ANI-21-0679;chasse Ö vue;;CAU_1400;;Insecta;1;larv;;;
ANI-21-0679;chasse Ö vue;;CAU_1400;;Lumbricidae;1;juv;;;0.055
ANI-21-0679;chasse Ö vue;;CAU_1400;;Lumbricidae;6;juv;;;0.396
ANI-21-0679;chasse Ö vue;;CAU_1400;;Lumbricus friendi friendi Cognetti 1804;1;ad;;hermaphrodite;0.487
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;ad;;hermaphrodite;0.189
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;ad;;hermaphrodite;0.295
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;subad;;hermaphrodite;0.151
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;subad;;hermaphrodite;0.152
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;subad;;hermaphrodite;0.167
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;subad;;hermaphrodite;0.172
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;subad;;hermaphrodite;0.194
ANI-21-0679;chasse Ö vue;;CAU_1400;;Octolasion lacteum (Orley, 1885);1;subad;;hermaphrodite;0.195
ANI-21-0690;chasse Ö vue;;CAU_1630;;Chilopoda;1;;;;0.0028
