higher_taxon,family,sum_sp.,larva_terrestrial,larva_aquatic,adult_terrestrial,adult_aquatic,phytophagous,zoophagous,mycetophagous,saprophagous,detritophagous,coprophagous,phyllophagous,saproxylic,sap-sucking,stem,flower,seed,gall-inducing,miners,roots,not specified,predator,micropredator,parasite,parasitoid,necrophorous,not specified,,,,,,,,,,,
Psocoptera,Lepidopsocidae,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Liposcelididae,14,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Mesopsocidae,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Peripsocidae,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Philotarsidae,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Prionoglarididae,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Psocidae,20,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Psoquillidae,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Psyllipsocidae,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Sphaeropsocidae,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Stenopsocidae,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Trichopsocidae,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Psocoptera,Trogiidae,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Raphidioptera,Inocelliidae,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
Raphidioptera,Raphidiidae,9,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
Siphonaptera,Ceratophyllidae,30,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
Siphonaptera,Ctenophthalmidae,17,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
Siphonaptera,Hystrichopsyllidae,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
Siphonaptera,Ischnopsyllidae,13,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
Siphonaptera,Pulicidae,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
Siphonaptera,Vermipsyllidae,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Adelgidae,17,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Aleyrodidae,14,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Aphididae,702,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Asterolecaniidae,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Cerococcidae,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Coccidae,36,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Cryptococcidae,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Diaspididae,25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Eriococcidae,14,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Kermesidae,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Margarodidae,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Matsucoccidae,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Monophlebidae,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Ortheziidae,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Phylloxeridae,8,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Pseudococcidae,50,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Psyllidae,77,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Putoidae,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Steingeliidae,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Triozidae,43,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Sternorrhyncha,Xylococcidae,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Strepsiptera,Corioxenidae,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
Strepsiptera,Elenchidae,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
Strepsiptera,Halictophagidae,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
Strepsiptera,Stylopidae,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
Strepsiptera,Xenidae,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
Thysanoptera,Aeolothripidae,17,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Thysanoptera,Fauriellidae,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Thysanoptera,Phlaeothripidae,75,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Thysanoptera,Thripidae,138,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Trichoptera,Apataniidae,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Trichoptera,Beraeidae,5,0,1,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Brachycentridae,7,0,1,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Ecnomidae,2,0,1,1,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,,
Trichoptera,Glossosomatidae,12,0,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Goeridae,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Trichoptera,Hydropsychidae,20,0,1,1,0,0,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,5,0,,,,,,
Trichoptera,Hydroptilidae,36,0,1,1,0,0,1,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,
Trichoptera,Lepidostomatidae,5,0,1,1,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,
Trichoptera,Leptoceridae,41,0,1,1,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,
Trichoptera,Limnephilidae,100,0,1,1,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Molannidae,4,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Trichoptera,Odontoceridae,1,0,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Philopotamidae,10,0,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Phryganeidae,10,0,1,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Polycentropodidae,18,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Trichoptera,Psychomyiidae,14,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
Trichoptera,Ptilocolepidae,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Trichoptera,Rhyacophilidae,28,0,1,1,0,0,2,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,,,,,,
Trichoptera,Sericostomatidae,5,0,1,1,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,
Trichoptera,Uenoidae,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Zygentoma,Lepismatidae,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
Zygentoma,Nicoletiidae,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
SUM (species),source: GBOL Server,34085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Content: 587 insect families; 15262 classifications,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Explanations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 - 4,habitats of larvae and adults in proportion to species diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,larvae phytophagous in proportion to species diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,larvae zoophagous in proportion to species diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7 - 10,other diet types of the larvae in proportion to species diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11 - 20,diet types of phytophagous larvae in proportion to phytophagous species diversity (5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21 - 26,diet types of zoophagous larvae in proportion to zoophagous species diversity (6),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1-1 (=ca. 10-100%),classification on a ten-point scale based on the behavior of the species in the family, minimum 0, maximum 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
