"idsite","site","idplot","codeplot","sample_label","type","code_anasol","value","unite","date"
11,"Valloire",60,"VAL_2050","M17_204","SOL","MO_2mm",13.265306122449,"","2017-09-13"
11,"Valloire",60,"VAL_2050","M17_204","SOL","MO_5.6mm",13.4986225895317,"","2017-09-13"
11,"Valloire",60,"VAL_2050","M17_204","SOL","Nitrogen_prct _ 2mm",0.479289501905441,"ratio","2017-09-13"
11,"Valloire",60,"VAL_2050","M17_204","SOL","pH - H2O 1:4 _ 2mm",5.56,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","Carbon_prct _ 2mm",13.5271997451782,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","EEA Leucine aminopeptidase (LAP) ",559.04,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1567.68,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","EEA Phosphatase (PHOS)",9344.26,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","EEA α-Glucosidase (AG)",139.47,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","EEA β-D-cellubiosidase (CB) ",1294.65,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","EEA β-Glucosidase (BG)",4183.06,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","EEA β-Xylosidase (XYL) ",955.03,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","MO_2mm",28.8100208768267,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","MO_5.6mm",30.5263157894737,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","Nitrogen_prct _ 2mm",1.05404436588287,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_205","LIT","pH - H2O 1:4 _ 2mm",5.92,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","Carbon_prct _ 2mm",9.47581386566162,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","EEA Leucine aminopeptidase (LAP) ",410.65,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1190.42,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","EEA Phosphatase (PHOS)",10595.49,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","EEA α-Glucosidase (AG)",142.25,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","EEA β-D-cellubiosidase (CB) ",1012.65,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","EEA β-Glucosidase (BG)",3228.48,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","EEA β-Xylosidase (XYL) ",711.72,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","MO_2mm",20.164609053498,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","MO_5.6mm",19.0476190476191,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","Nitrogen_prct _ 2mm",0.747313022613525,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_206","LIT","pH - H2O 1:4 _ 2mm",6.09,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","Carbon_prct _ 2mm",11.4107484817504,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","EEA Leucine aminopeptidase (LAP) ",504.34,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1717.15,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","EEA Phosphatase (PHOS)",9327.85,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","EEA α-Glucosidase (AG)",180.52,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","EEA β-D-cellubiosidase (CB) ",1239.75,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","EEA β-Glucosidase (BG)",3958.17,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","EEA β-Xylosidase (XYL) ",989.54,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","MO_2mm",21.1934156378601,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","MO_5.6mm",21.9745222929936,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","Nitrogen_prct _ 2mm",0.907426953315734,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_207","LIT","pH - H2O 1:4 _ 2mm",5.86,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","Carbon_prct _ 2mm",7.03467988967895,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","EEA Leucine aminopeptidase (LAP) ",420.32,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",1198.83,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","EEA Phosphatase (PHOS)",7537.63,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","EEA α-Glucosidase (AG)",98.76,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","EEA β-D-cellubiosidase (CB) ",586,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","EEA β-Glucosidase (BG)",2551.75,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","EEA β-Xylosidase (XYL) ",715.79,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","MO_2mm",15.9836065573771,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","MO_5.6mm",15,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","Nitrogen_prct _ 2mm",0.615612268447875,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_208","SOL","pH - H2O 1:4 _ 2mm",5.41,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","Carbon_prct _ 2mm",6.28632593154907,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","EEA Leucine aminopeptidase (LAP) ",395.49,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",1086.87,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","EEA Phosphatase (PHOS)",6176.88,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","EEA α-Glucosidase (AG)",123.11,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","EEA β-D-cellubiosidase (CB) ",579.19,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","EEA β-Glucosidase (BG)",2533.04,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","EEA β-Xylosidase (XYL) ",782.95,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","MO_2mm",14.7843942505133,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","MO_5.6mm",14.1210374639769,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","Nitrogen_prct _ 2mm",0.566456198692321,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_209","SOL","pH - H2O 1:4 _ 2mm",5.63,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","Carbon_prct _ 2mm",5.9488205909729,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","EEA Leucine aminopeptidase (LAP) ",379.15,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",1299.64,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","EEA Phosphatase (PHOS)",7414.22,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","EEA α-Glucosidase (AG)",66,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","EEA β-D-cellubiosidase (CB) ",649.15,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","EEA β-Glucosidase (BG)",2936.1,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","EEA β-Xylosidase (XYL) ",879.63,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","MO_2mm",13.4419551934827,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","MO_5.6mm",12.8939828080229,"","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","Nitrogen_prct _ 2mm",0.534511685371398,"ratio","2017-09-13"
11,"Valloire",61,"VAL_2250","M17_210","SOL","pH - H2O 1:4 _ 2mm",5.44,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","Carbon_prct _ 2mm",14.1922588348388,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","EEA Leucine aminopeptidase (LAP) ",467.83,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1436.61,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","EEA Phosphatase (PHOS)",12268.05,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","EEA α-Glucosidase (AG)",61.38,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","EEA β-D-cellubiosidase (CB) ",846.05,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","EEA β-Glucosidase (BG)",3311.12,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","EEA β-Xylosidase (XYL) ",948.7,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","MO_2mm",27.4633123689727,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","MO_5.6mm",29.96632996633,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","Nitrogen_prct _ 2mm",0.93222689628601,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_211","LIT","pH - H2O 1:4 _ 2mm",5.25,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","Carbon_prct _ 2mm",13.0391502380371,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","EEA Leucine aminopeptidase (LAP) ",354.68,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",885.06,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","EEA Phosphatase (PHOS)",11063.38,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","EEA α-Glucosidase (AG)",31.49,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","EEA β-D-cellubiosidase (CB) ",180.73,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","EEA β-Glucosidase (BG)",2096.13,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","EEA β-Xylosidase (XYL) ",478.26,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","MO_2mm",26.4033264033264,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","MO_5.6mm",27.681660899654,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","Nitrogen_prct _ 2mm",0.803402185440063,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_212","LIT","pH - H2O 1:4 _ 2mm",5.47,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","Carbon_prct _ 2mm",11.7668333053588,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","EEA Leucine aminopeptidase (LAP) ",347.35,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",948.52,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","EEA Phosphatase (PHOS)",7668.83,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","EEA α-Glucosidase (AG)",37.02,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","EEA β-D-cellubiosidase (CB) ",727.48,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","EEA β-Glucosidase (BG)",2661.3,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","EEA β-Xylosidase (XYL) ",512,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","MO_2mm",23.75,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","MO_5.6mm",25.483870967742,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","Nitrogen_prct _ 2mm",0.739961981773376,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_213","LIT","pH - H2O 1:4 _ 2mm",5.8,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","Carbon_prct _ 2mm",9.15052890777587,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","EEA Leucine aminopeptidase (LAP) ",308.4,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",1128.18,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","EEA Phosphatase (PHOS)",9953.74,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","EEA α-Glucosidase (AG)",17.83,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","EEA β-D-cellubiosidase (CB) ",367.28,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","EEA β-Glucosidase (BG)",2042.26,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","EEA β-Xylosidase (XYL) ",821.46,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","MO_2mm",19.047619047619,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","MO_5.6mm",19.8170731707317,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","Nitrogen_prct _ 2mm",0.717353582382202,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_214","SOL","pH - H2O 1:4 _ 2mm",4.87,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","Carbon_prct _ 2mm",7.98326778411865,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","EEA Leucine aminopeptidase (LAP) ",301.15,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",801.32,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","EEA Phosphatase (PHOS)",8294.93,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","EEA α-Glucosidase (AG)",24.09,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","EEA β-D-cellubiosidase (CB) ",145.13,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","EEA β-Glucosidase (BG)",1371.66,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","EEA β-Xylosidase (XYL) ",347.53,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","MO_2mm",18.3505154639175,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","MO_5.6mm",17.2205438066465,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","Nitrogen_prct _ 2mm",0.629017710685729,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_215","SOL","pH - H2O 1:4 _ 2mm",5.28,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","Carbon_prct _ 2mm",7.52495002746582,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","EEA Leucine aminopeptidase (LAP) ",322.5,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",906.66,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","EEA Phosphatase (PHOS)",6534.35,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","EEA α-Glucosidase (AG)",19.29,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","EEA β-D-cellubiosidase (CB) ",497.94,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","EEA β-Glucosidase (BG)",2182.01,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","EEA β-Xylosidase (XYL) ",705.08,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","MO_2mm",16.734693877551,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","MO_5.6mm",16.9230769230769,"","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","Nitrogen_prct _ 2mm",0.550986230373382,"ratio","2017-09-13"
11,"Valloire",62,"VAL_2450","M17_216","SOL","pH - H2O 1:4 _ 2mm",5.44,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","Carbon_prct _ 2mm",4.84182929992675,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","Carbon_prct _ 2mm",5.02016115188598,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","EEA Leucine aminopeptidase (LAP) ",286.35,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",950.68,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","EEA Phosphatase (PHOS)",5158.92,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","EEA α-Glucosidase (AG)",52.56,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","EEA β-D-cellubiosidase (CB) ",817.06,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","EEA β-Glucosidase (BG)",2598.28,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","EEA β-Xylosidase (XYL) ",497.47,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","MO_2mm",11.4754098360656,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","MO_5.6mm",12.082262210797,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","Nitrogen_prct _ 2mm",0.390559464693069,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","Nitrogen_prct _ 2mm",0.387559860944748,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_217","LIT","pH - H2O 1:4 _ 2mm",5.98,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","Carbon_prct _ 2mm",4.99654817581176,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","EEA Leucine aminopeptidase (LAP) ",246.65,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",821.08,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","EEA Phosphatase (PHOS)",4716.12,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","EEA α-Glucosidase (AG)",82.78,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","EEA β-D-cellubiosidase (CB) ",744.58,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","EEA β-Glucosidase (BG)",2322.06,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","EEA β-Xylosidase (XYL) ",438.71,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","MO_2mm",11.6326530612245,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","MO_5.6mm",9.89847715736034,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","Nitrogen_prct _ 2mm",0.402923822402954,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_218","LIT","pH - H2O 1:4 _ 2mm",5.66,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","Carbon_prct _ 2mm",2.54951548576354,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","EEA Leucine aminopeptidase (LAP) ",207.97,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",579.23,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","EEA Phosphatase (PHOS)",2467.91,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","EEA α-Glucosidase (AG)",73.56,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","EEA β-D-cellubiosidase (CB) ",405.9,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","EEA β-Glucosidase (BG)",1993.15,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","EEA β-Xylosidase (XYL) ",331.63,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","MO_2mm",6.89655172413793,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","MO_5.6mm",6.43086816720255,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","Nitrogen_prct _ 2mm",0.228484719991684,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_219","LIT","pH - H2O 1:4 _ 2mm",6.01,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","Carbon_prct _ 2mm",3.70695185661315,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","EEA Leucine aminopeptidase (LAP) ",223.54,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",716.19,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","EEA Phosphatase (PHOS)",3980.21,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","EEA α-Glucosidase (AG)",50.31,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","EEA β-D-cellubiosidase (CB) ",447.59,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","EEA β-Glucosidase (BG)",1778.17,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","EEA β-Xylosidase (XYL) ",413.34,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","MO_2mm",9.34959349593498,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","MO_5.6mm",8.37837837837839,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","Nitrogen_prct _ 2mm",0.323713153600693,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_220","SOL","pH - H2O 1:4 _ 2mm",5.72,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","Carbon_prct _ 2mm",3.26248311996459,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","EEA Leucine aminopeptidase (LAP) ",227.01,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",597.43,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","EEA Phosphatase (PHOS)",3169.49,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","EEA α-Glucosidase (AG)",41.47,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","EEA β-D-cellubiosidase (CB) ",331.74,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","EEA β-Glucosidase (BG)",1755.49,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","EEA β-Xylosidase (XYL) ",426.41,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","MO_2mm",8.97959183673468,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","MO_5.6mm",6.94789081885859,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","Nitrogen_prct _ 2mm",0.30171012878418,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_221","SOL","pH - H2O 1:4 _ 2mm",5.61,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","Carbon_prct _ 2mm",1.9013602733612,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","EEA Leucine aminopeptidase (LAP) ",165.12,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",317.64,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","EEA Phosphatase (PHOS)",1508.56,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","EEA α-Glucosidase (AG)",16.55,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","EEA β-D-cellubiosidase (CB) ",230.82,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","EEA β-Glucosidase (BG)",1235.35,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","EEA β-Xylosidase (XYL) ",248.51,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","MO_2mm",5.65656565656568,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","MO_5.6mm",4.69135802469139,"","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","Nitrogen_prct _ 2mm",0.204145908355713,"ratio","2017-09-13"
11,"Valloire",63,"VAL_2710","M17_222","SOL","pH - H2O 1:4 _ 2mm",6.02,"","2017-09-13"
24,"Ventoux Nord",133,"VTN_0925","","","Carbon_prct _ 2mm",33.0329,"ratio","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","","Carbon_prct _ 2mm",11.1361,"ratio","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","","Carbon_prct _ 2mm",31.5863,"ratio","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","","Carbon_prct _ 2mm",21.1247,"ratio","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","","Carbon_prct _ 2mm",13.0371,"ratio","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","","Carbon_prct _ 2mm",13.0116,"ratio","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","SOL","EEA Leucine aminopeptidase (LAP) ",316.2776702,"","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","LIT","EEA Leucine aminopeptidase (LAP) ",173.5276502,"","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","LIT","EEA Leucine aminopeptidase (LAP) ",218.0630112,"","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","SOL","EEA Leucine aminopeptidase (LAP) ",49.73092747,"","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","LIT","EEA Leucine aminopeptidase (LAP) ",160.2162367,"","2019-10-02"
24,"Ventoux Nord",133,"VTN_0925","","SOL","EEA Leucine aminopeptidase (LAP) ",454.2683295,"","2019-10-02"
